Subj,Course,Subj Desc,Sec,CRN,Title,Schedule Type,Schedule Type Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist ID,Approv,Detail Code,Fee,Min Credits,Max Credits,Prior Enrl,SCH,Auth Size,Actual Enrl,Seats Avail,% Capacity,Waitlist Max,Waitlist Actual,Waitlist Avail,Start Date 1,End Date 1,Time 1,Location 1,Instruct Method 1,Instruct Method Desc 1,Start Date 2,End Date 2,Time 2,Location 2,Instruct Method 2,Instruct Method Desc 2,Start Date 3,End Date 3,Time 3,Location 3,Instruct Method 3,Instruct Method Desc 3,Start Date 4,End Date 4,Time 4,Location 4,Instruct Method 4,Instruct Method Desc 4,Start Date 5,End Date 5,Time 5,Location 5,Instruct Method 5,Instruct Method Desc 5,Start Date 6,End Date 6,Time 6,Location 6,Instruct Method 6,Instruct Method Desc 6,Start Date 7,End Date 7,Time 7,Location 7,Instruct Method 7,Instruct Method Desc 7,Start Date 8,End Date 8,Time 8,Location 8,Instruct Method 8,Instruct Method Desc 8,Start Date 9,End Date 9,Time 9,Location 9,Instruct Method 9,Instruct Method Desc 9,Start Date 10,End Date 10,Time 10,Location 10,Instruct Method 10,Instruct Method Desc 10
ASL,201,American Sign Language,4,10250,SECOND-YEAR ASL TM1,L,Lecture,,,,,,F218,7,4,4,20,36,30,9,21,0.3,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1840-2030,NH 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASL,202,American Sign Language,1,14433,SECOND-YEAR ASL TM2,L,Lecture,Coleman,Justin,973119488,,,F218,7,4,4,0,16,30,4,26,0.13,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MW 1000-1150,UTS 209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,201,Biology,1,10339,"FUND BIOLOGY: CELL, GEN, HERED",L,Lecture,Weasel,Lisa,941401311,,,,,3,3,200,618,225,206,19,0.92,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1120,HOFF 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,7,10346,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,19,22,22,22,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,T 1230-1420,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,8,10347,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,20,22,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1500-1650,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,9,10348,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,19,22,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1730-1920,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,10,10341,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,20,21,22,21,1,0.95,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 0830-1020,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,11,10342,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,18,22,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1100-1250,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,12,10343,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,17,22,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1300-1450,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,13,10344,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,19,20,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1500-1650,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,204,Biology,14,10345,"FUND BIOL LAB: CELL, GEN, HERE",B,Lab/Studio,Weasel,Lisa,941401311,,,F164,25,1,1,12,19,20,19,1,0.95,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1700-1850,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207,Biology,1,10349,BIOLOGY FOR ALLIED HEALTH I,L,Lecture,Palmer,Catherine,956792726,,,,,4,4,137,568,144,142,2,0.99,0,0,0,9/29/2014 0:00,12/13/2014 0:00,T 1840-2120,CH 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207L,Biology,6,10355,BIOL FOR ALLIED HEALTH LAB I,B,Lab/Studio,Palmer,Catherine,956792726,,,F164,25,0,0,22,0,24,24,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,R 1200-1350,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207L,Biology,7,10354,BIOL FOR ALLIED HEALTH LAB I,B,Lab/Studio,Palmer,Catherine,956792726,,,F164,25,0,0,24,0,24,23,1,0.96,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1400-1550,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207L,Biology,8,10352,BIOL FOR ALLIED HEALTH LAB I,B,Lab/Studio,Palmer,Catherine,956792726,,,F164,25,0,0,24,0,24,23,1,0.96,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1600-1750,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207L,Biology,9,10353,BIOL FOR ALLIED HEALTH LAB I,B,Lab/Studio,Palmer,Catherine,956792726,,,F164,25,0,0,22,0,24,24,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,F 1200-1350,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207L,Biology,10,10351,BIOL FOR ALLIED HEALTH LAB I,B,Lab/Studio,Palmer,Catherine,956792726,,,F164,25,0,0,22,0,24,24,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,F 0800-0950,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,207L,Biology,11,10350,BIOL FOR ALLIED HEALTH LAB I,B,Lab/Studio,Palmer,Catherine,956792726,,,F164,25,0,0,23,0,24,24,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,F 1000-1150,CLSB 2N036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,235,Biology,1,10356,MICROBIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,45,2,2,16,40,24,20,4,0.83,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1100-1350,CLSB 1N044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,235,Biology,2,10358,MICROBIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,45,2,2,16,30,24,15,9,0.63,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MW 1100-1350,CLSB 1N044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251,Biology,1,10359,PRINCIPLES OF BIOLOGY,L,Lecture,Bartlett,Michael,921653410,,,,,5,5,280,1695,350,339,11,0.97,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1000-1105,CLSB 1A001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251,Biology,2,10360,PRINCIPLES OF BIOLOGY,L,Lecture,Cook,Mandy,920785239,,,,,5,5,210,1275,265,255,10,0.96,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MW 1840-2030,HOFF 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,1,10385,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,23,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,M 1045-1335,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,2,10373,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,21,0,22,22,0,1,5,2,3,9/29/2014 0:00,12/13/2014 0:00,M 1430-1720,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,3,10363,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,24,0,22,22,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,M 1430-1720,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,4,10384,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,24,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,M 1730-2020,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,5,10364,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,24,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 0745-1035,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,6,10366,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,19,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 0745-1035,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,7,10368,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,23,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1045-1335,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,8,10383,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,23,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1045-1335,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,9,10375,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,22,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1430-1720,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,11,10378,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,24,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1430-1720,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,12,10367,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,22,0,22,22,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,T 1730-2020,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,13,10386,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,23,0,22,13,9,0.59,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 0745-1035,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,14,10372,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,23,0,22,3,19,0.14,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 0745-1035,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,15,16254,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,0,0,22,10,12,0.45,5,0,5,9/29/2014 0:00,12/13/2014 0:00,M 1730-2020,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,16,10362,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,20,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1045-1335,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,17,10369,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,20,0,22,16,6,0.73,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1045-1335,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,18,10379,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,22,0,22,22,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,W 1430-1720,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,19,10370,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,23,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1430-1720,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,20,16255,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,0,0,22,14,8,0.64,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1730-2020,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,21,10365,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,24,0,22,20,2,0.91,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1730-2020,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,22,10382,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,17,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 0745-1035,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,23,10381,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,24,0,22,22,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,R 0745-1035,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,24,10380,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,21,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1045-1335,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,25,10371,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,21,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1045-1335,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,27,10374,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,20,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1430-1720,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,28,10376,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,20,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1430-1720,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,30,10377,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,18,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1730-2020,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,31,10387,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,20,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1730-2020,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,32,10388,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,19,0,22,12,10,0.55,5,0,5,9/29/2014 0:00,12/13/2014 0:00,M 1045-1335,CLSB 2N026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,251L,Biology,33,14870,PRIN OF BIOLOGY LAB,B,Lab/Studio,Bartlett,Michael,921653410,,,F164,35,0,0,0,0,22,22,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1730-2020,CLSB 2N016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301,Biology,1,10391,HUMAN ANATOMY & PHYSIOLOGY,L,Lecture,Hancock,Thomas,984619791,,,,,4,4,198,924,280,231,49,0.83,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1230-1320,CLSB 1A001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301,Biology,4,10390,HUMAN ANATOMY & PHYSIOLOGY,L,Lecture,DeGrauw,Edward,966475651,,,,,4,4,257,1196,300,299,1,1,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1615-1735,CLSB 1A001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,3,10396,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,22,0,24,18,6,0.75,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 0745-1035,CLSB 2N103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,4,10399,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,20,0,22,15,7,0.68,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 0745-1035,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,5,10412,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,21,0,24,24,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 1045-1335,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,6,10398,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,18,0,24,23,1,0.96,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 1045-1335,CLSB 2N103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,7,10418,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,24,0,22,18,4,0.82,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 1430-1720,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,8,10419,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,22,0,24,13,11,0.54,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 1430-1720,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,9,10400,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,21,0,24,24,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 1830-2120,CLSB 2N103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,10,10411,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,20,0,24,23,1,0.96,20,0,20,9/29/2014 0:00,12/13/2014 0:00,T 1830-2120,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,11,10409,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,23,0,22,21,1,0.95,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 0745-1035,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,12,10401,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,8,0,24,23,1,0.96,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 0745-1035,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,13,10420,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,21,0,24,22,2,0.92,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 1045-1335,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,14,10410,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,17,0,24,23,1,0.96,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 1045-1335,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,15,10413,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,23,0,24,24,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 1430-1720,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,16,10414,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,22,0,22,21,1,0.95,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 1430-1720,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,17,10415,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,18,0,24,19,5,0.79,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 1830-2120,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,19,10395,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,22,0,24,19,5,0.79,20,0,20,9/29/2014 0:00,12/13/2014 0:00,W 1830-2120,CLSB 2N103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,20,10394,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,22,0,22,9,13,0.41,20,0,20,9/29/2014 0:00,12/13/2014 0:00,R 0745-1035,CLSB 2N108A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,21,10393,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,20,0,24,4,20,0.17,20,0,20,9/29/2014 0:00,12/13/2014 0:00,R 0745-1035,CLSB 2N103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI,301L,Biology,23,10416,HUMAN ANAT & PHY LAB,B,Lab/Studio,Hancock,Thomas,984619791,,,F164,40,0,0,20,0,22,22,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,R 1045-1335,CLSB 2N109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
